run,luminosityBlock,event,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,nElectron,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,MET_pt,MET_phi
195774,109,210317873.0,24,0.0743665024638176,0.06286013871431351,6.07087516784668,0,[],[],[],[],[],[],[],[],[],[],[],3,"[21.2, 17.9, 16.4]","[-0.928, -2.18, -1.82]","[1.59, 1.51, -1.71]","[0.0049, -0.0217, -0.00606]","[1, 1, -1]","[-999, 0.798, -999]","[0.00475, 0.0219, -0.273]","[0.00177, 0.00636, 0.023]","[0.000682, -9.61, -0.0673]","[0.0029, 0.0101, 0.0217]",54.282901763916016,-1.4384092092514038
195397,377,556379032.0,13,0.07189125567674637,0.06544588506221771,-5.5863118171691895,0,[],[],[],[],[],[],[],[],[],[],[],2,"[40.1, 121]","[1.01, -1.39]","[-1.14, 1.66]","[-0.00815, -0.0392]","[1, 1]","[1.7, 0.124]","[-0.000743, 0.0176]","[0.00462, 0.00241]","[0.00131, 0.0337]","[0.00406, 0.00487]",25.48185157775879,-1.1619459390640259
196531,212,282822383.0,14,0.06931162625551224,0.06345194578170776,2.7252047061920166,0,[],[],[],[],[],[],[],[],[],[],[],1,[16.9],[-2.5],[-0.691],[-0.035],[-1],[-999],[0.996],[0.0562],[-1.44],[0.121],22.71072006225586,1.2400506734848022
196364,659,616747855.0,18,0.0720994621515274,0.06281652301549911,1.4065899848937988,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.7],[-1.39],[-1.37],[-0.00375],[1],[-999],[0.0103],[0.00589],[-0.00807],[0.00603],17.063608169555664,-1.8882771730422974
195147,139,30970228.0,26,0.07572823017835617,0.06094736233353615,6.797360420227051,0,[],[],[],[],[],[],[],[],[],[],[],2,"[18.5, 6.21]","[-0.363, 2.45]","[0.515, 2.07]","[-0.00239, 0.0125]","[1, 1]","[-999, -999]","[-0.00853, -0.0193]","[0.0025, 0.0259]","[-14.8, -12.4]","[0.00276, 0.0753]",16.159198760986328,0.3390599191188812
196197,83,68418898.0,19,0.0741276815533638,0.06436794251203537,4.053808212280273,0,[],[],[],[],[],[],[],[],[],[],[],2,"[60.5, 43.5]","[2.36, 2.09]","[0.812, -2.34]","[-0.0426, 0.0316]","[-1, 1]","[-999, -999]","[-0.00238, 0.0237]","[0.00369, 0.0259]","[0.000613, 2.22]","[0.0167, 0.0477]",10.87608814239502,-2.6745917797088623
194076,422,432249259.0,12,0.0705854594707489,0.061039216816425323,-0.8781287670135498,0,[],[],[],[],[],[],[],[],[],[],[],2,"[10.6, 31.4]","[-0.247, 2.48]","[2.46, -0.47]","[-0.0015, -0.0518]","[-1, -1]","[-999, -999]","[-0.00201, -0.0198]","[0.00358, 0.0185]","[-0.00159, -0.023]","[0.00298, 0.0365]",35.081546783447266,-0.9037762880325317
195147,148,47294247.0,22,0.07094591856002808,0.05986189842224121,6.157976150512695,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],40.720516204833984,2.5166099071502686
194120,62,49423282.0,11,0.07120677828788757,0.0631297379732132,0.536415696144104,0,[],[],[],[],[],[],[],[],[],[],[],1,[41.5],[-2],[3.03],[-0.0391],[1],[0.132],[0.0227],[0.0194],[-0.0283],[0.00856],4.780127048492432,-1.108197569847107
195109,146,147563342.0,33,0.07092136889696121,0.06084175407886505,-1.811458945274353,0,[],[],[],[],[],[],[],[],[],[],[],1,[13.2],[1.31],[-0.841],[0.0054],[-1],[2.56],[-0.00129],[0.00507],[0.00438],[0.00612],29.612146377563477,-1.4162780046463013
196452,786,1064562541.0,15,0.06854031980037689,0.06348437070846558,-0.456869512796402,0,[],[],[],[],[],[],[],[],[],[],[],2,"[19.9, 64.4]","[0.789, -1.06]","[1.4, -0.168]","[-0.00507, 0.0213]","[-1, 1]","[0.0295, 0.0986]","[0.000444, -0.00152]","[0.0024, 0.00319]","[-0.000275, 0.00345]","[0.00343, 0.0034]",14.263392448425293,-0.8595327734947205
195552,56,98123955.0,20,0.07749605923891068,0.06298577040433884,-5.28877067565918,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],9.020866394042969,-0.14498905837535858
196453,466,419975678.0,18,0.06947721540927887,0.06323625147342682,-0.9326304793357849,0,[],[],[],[],[],[],[],[],[],[],[],1,[25.5],[-2.4],[-0.0635],[0.045],[1],[-999],[0.401],[0.149],[1.06],[1.27],19.628864288330078,0.7097166776657104
196453,1635,1431742624.0,10,0.07193229347467422,0.06379528343677521,3.418189764022827,0,[],[],[],[],[],[],[],[],[],[],[],1,[44.4],[0.317],[-2.39],[-0.00971],[-1],[0.0339],[0.00631],[0.00573],[0.00603],[0.00394],25.20074462890625,-0.3046644628047943
196438,812,693309285.0,11,0.06746995449066162,0.062077902257442474,0.6962859034538269,0,[],[],[],[],[],[],[],[],[],[],[],2,"[20.1, 42.6]","[-0.946, -2.02]","[-1.08, 2.17]","[-0.00597, 0.0615]","[1, -1]","[0.546, 0.293]","[0.00369, 0.000299]","[0.00404, 0.00488]","[0.00407, 0.00537]","[0.00421, 0.00963]",6.098245143890381,-0.4263157844543457
194027,71,43779739.0,9,0.07096528261899948,0.05953303351998329,-1.9636937379837036,0,[],[],[],[],[],[],[],[],[],[],[],1,[34.3],[-1.39],[2.94],[-0.0245],[-1],[-999],[-0.00349],[0.00704],[-6.72e-05],[0.00733],15.975842475891113,3.0366454124450684
195113,391,475681329.0,16,0.07463391125202179,0.06232960522174835,-7.571733474731445,2,"[3.86, 4.21]","[1.57, 1.47]","[0.824, 0.803]","[0.106, 0.106]","[-1, -1]","[0.905, -999]","[1.09, -999]","[-0.99, -999]","[0.0939, -999]","[-2.93, -999]","[1.21, -999]",2,"[19.5, 32.4]","[-1.5, 1.24]","[3.04, 0.293]","[-0.0119, -0.00908]","[1, -1]","[7.2, -999]","[0.00102, 0.0114]","[0.00663, 0.0262]","[0.003, 0.00894]","[0.00601, 0.0134]",29.965097427368164,-2.1988272666931152
195378,495,624048220.0,17,0.07473114132881165,0.06431316584348679,6.00873327255249,1,[8.19],[-1.26],[-0.747],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[28.9],[2.05],[3.01],[0.0287],[1],[0.109],[-3.56],[2.02],[1.24],[1.17],38.83068084716797,-0.35645392537117004
195930,489,434107401.0,12,0.06844360381364822,0.06451645493507385,6.770851135253906,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.077098846435547,1.017398476600647
195948,532,792361658.0,24,0.07608955353498459,0.06173019856214523,5.217479228973389,1,[3.94],[2.07],[2.08],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[23.6, 17.7]","[2.14, 2.37]","[2.17, -2.51]","[0.0288, 0.0293]","[-1, 1]","[-999, -999]","[0.00391, -2.13]","[0.0151, 1.25]","[-0.0142, 0.54]","[0.0166, 4.3]",11.939581871032715,1.2399272918701172
195251,25,47439630.0,19,0.06910909712314606,0.0692080706357956,9.478289604187012,0,[],[],[],[],[],[],[],[],[],[],[],1,[18.6],[-1.66],[2.65],[0.00775],[1],[0.437],[0.00958],[0.0104],[0.0264],[0.00971],31.215246200561523,-2.3125486373901367
194711,155,139871844.0,10,0.0698198527097702,0.06359190493822098,6.883774280548096,0,[],[],[],[],[],[],[],[],[],[],[],2,"[8.43, 64.6]","[0.901, -2.15]","[-1.73, 1.58]","[-0.00147, -0.0416]","[-1, 1]","[-999, -999]","[0.00631, -0.016]","[0.007, 0.0151]","[0.00147, 0.0101]","[0.00451, 0.0307]",22.380718231201172,-1.2583081722259521
196250,221,378306849.0,25,0.07065504789352417,0.06551449745893478,2.398895263671875,2,"[3.14, 4.49]","[2.1, 1.09]","[0.641, -0.671]","[0.106, 0.106]","[-1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",3,"[17.5, 42.3, 29.2]","[-0.801, -2.57, -2.02]","[1.68, -0.381, 1.96]","[0.00473, 0.0714, -0.0119]","[1, -1, -1]","[-999, -999, -999]","[-0.000786, -0.00197, -0.000429]","[0.00434, 0.00539, 0.00457]","[0.275, -0.0104, 0.0423]","[0.00386, 0.0155, 0.00931]",21.13579750061035,-0.9697299599647522
195164,35,52056606.0,18,0.07487219572067261,0.06319249421358109,4.4113335609436035,0,[],[],[],[],[],[],[],[],[],[],[],2,"[44, 45.9]","[-0.936, -1.09]","[0.152, -3.11]","[-0.0068, 0.03]","[-1, 1]","[0.0905, -999]","[-0.000417, 0.000667]","[0.00167, 0.00264]","[-0.000241, -0.00759]","[0.00248, 0.00409]",32.03924560546875,2.6780264377593994
194424,221,304024769.0,25,0.06879942119121552,0.0619296133518219,0.6970745325088501,0,[],[],[],[],[],[],[],[],[],[],[],2,"[16.6, 36.4]","[-2.06, 1.84]","[0.223, -2.29]","[-0.0139, 0.0375]","[1, 1]","[0.637, -999]","[-0.0362, 0.000847]","[0.0099, 0.00955]","[-0.0323, 0.0151]","[0.0136, 0.00709]",18.55365562438965,2.151130437850952
195552,1138,1356171279.0,13,0.07312803715467453,0.060944896191358566,-2.9774203300476074,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],28.714656829833984,-2.8598108291625977
194912,342,578049810.0,20,0.07465226948261261,0.061843592673540115,7.584041595458984,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],19.555097579956055,1.899559736251831
194789,386,491984585.0,13,0.07492312043905258,0.068292997777462,-5.129851341247559,0,[],[],[],[],[],[],[],[],[],[],[],1,[18.3],[1.79],[2.56],[-0.01],[1],[-999],[-0.000296],[0.0131],[-0.00144],[0.0132],36.20473861694336,-0.04257771000266075
195109,134,123449856.0,18,0.07426050305366516,0.06112927198410034,-0.5543100237846375,0,[],[],[],[],[],[],[],[],[],[],[],2,"[26.1, 21.7]","[0.785, -1.91]","[-2.05, 1.33]","[0.00477, -0.0271]","[-1, 1]","[0.0858, 0.226]","[-0.00204, -0.0128]","[0.00235, 0.00528]","[-0.00287, 0.0483]","[0.00271, 0.0112]",23.87457275390625,1.1389037370681763
194480,892,798866532.0,10,0.07748851180076599,0.061278823763132095,-0.7818761467933655,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],15.330683708190918,0.7109470367431641
195552,634,883803878.0,17,0.0709972009062767,0.05918710678815842,3.9312596321105957,1,[7.99],[-1.48],[-2.59],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],19.63718605041504,-2.2444868087768555
194533,187,255818687.0,15,0.07320745289325714,0.06185683608055115,-2.10307240486145,0,[],[],[],[],[],[],[],[],[],[],[],2,"[8.97, 8.18]","[0.542, 0.424]","[-0.437, -0.521]","[0.00071, 0.00157]","[1, -1]","[2.37, -999]","[0.00188, -0.00195]","[0.00464, 0.00424]","[-0.00138, 0.000609]","[0.00339, 0.00428]",37.25100326538086,-1.4026654958724976
194424,646,899865989.0,18,0.071881003677845,0.06353778392076492,-1.901662826538086,0,[],[],[],[],[],[],[],[],[],[],[],1,[20.4],[-2.18],[2.28],[0.0171],[-1],[-999],[-0.0134],[0.0131],[0.00699],[0.0265],39.21815490722656,2.4551403522491455
194480,200,177153711.0,16,0.06718803197145462,0.062268197536468506,-5.223412036895752,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.758867263793945,-0.5819200277328491
195397,720,947452678.0,15,0.07528895139694214,0.06183334439992905,11.820815086364746,0,[],[],[],[],[],[],[],[],[],[],[],2,"[10.2, 5.05]","[1.86, 2.34]","[-2.8, 1.21]","[0.00677, -0.00481]","[-1, -1]","[0.861, -999]","[-0.0061, -0.0193]","[0.00919, 0.0103]","[0.0204, -0.0132]","[0.0144, 0.0289]",28.1901798248291,-0.9672179818153381
195390,224,178636451.0,4,0.07200473546981812,0.06365753710269928,0.5769360661506653,0,[],[],[],[],[],[],[],[],[],[],[],2,"[6.24, 39]","[0.0982, 2.36]","[-2.82, 0.317]","[-0.000213, 0.0365]","[-1, 1]","[7.83, 0.226]","[-0.00293, 0.0106]","[0.00505, 0.0151]","[-0.00128, -0.0265]","[0.00253, 0.0355]",8.202400207519531,-1.3646330833435059
195530,218,332134192.0,13,0.07503345608711243,0.061898257583379745,0.20734849572181702,0,[],[],[],[],[],[],[],[],[],[],[],1,[58.6],[2.06],[0.549],[-0.062],[1],[0.0205],[0.00255],[0.0022],[-0.000702],[0.00504],34.829586029052734,-0.44586309790611267
195304,60,86019494.0,13,0.07073041051626205,0.0632348582148552,3.0891191959381104,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],36.12269973754883,-1.8165264129638672
196197,238,352846328.0,23,0.062357403337955475,0.0649084821343422,1.184492826461792,0,[],[],[],[],[],[],[],[],[],[],[],3,"[21.2, 26, 9.78]","[0.342, 1.23, 2.52]","[2.72, 1.49, -0.0344]","[0.00504, 0.0062, -0.0112]","[-1, 1, -1]","[-999, 0.045, -999]","[0.00126, -0.0269, -1.12]","[0.00759, 0.0123, 0.0145]","[-0.0106, 0.464, -6]","[0.00575, 0.00928, 0.0467]",49.00405502319336,-0.9078553318977356
196199,397,448493769.0,20,0.06797197461128235,0.05967651307582855,-3.8628971576690674,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.983631134033203,2.549948215484619
196349,169,234910484.0,19,0.0730818584561348,0.059562359005212784,4.660006999969482,1,[5.77],[1.73],[-0.654],[0.106],[-1],[0.144],[0.321],[0.0614],[0.00546],[-0.216],[0.0117],2,"[9.79, 28.9]","[1.63, 1.62]","[3.08, -0.555]","[-0.00315, 0.0226]","[1, 1]","[2.5, 0.0287]","[-0.0409, -0.00014]","[0.00343, 0.0036]","[0.00938, -0.00337]","[0.00567, 0.00436]",47.80855941772461,-0.8693866729736328
196199,321,370349473.0,14,0.06815081834793091,0.06530166417360306,3.908905267715454,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],23.563087463378906,0.12738727033138275
194076,623,612468205.0,13,0.07330372184515,0.06085037812590599,7.000479698181152,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.5643367767334,0.19378985464572906
196239,3,2504981.0,20,0.06992488354444504,0.06466498225927353,-5.220543384552002,0,[],[],[],[],[],[],[],[],[],[],[],1,[62.7],[-2.05],[-0.135],[0.016],[-1],[0.145],[0.00393],[0.00676],[-0.0203],[0.0131],21.438610076904297,-0.5425059795379639
196197,100,100654158.0,23,0.06720772385597229,0.06311676651239395,-4.346558094024658,0,[],[],[],[],[],[],[],[],[],[],[],2,"[20.6, 32.5]","[-1.41, -2.36]","[-2.24, 0.889]","[-0.0133, 0.0379]","[1, -1]","[-999, -999]","[0.0402, -0.0171]","[0.0126, 0.0186]","[0.00739, -0.015]","[0.00737, 0.0242]",15.646979331970215,-0.6881545186042786
193999,11,11591384.0,13,0.07287593930959702,0.06323440372943878,-1.7048569917678833,1,[4.4],[2.22],[2.18],[0.106],[-1],[0.515],[0.515],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],13.971646308898926,0.49754616618156433
195147,181,109624493.0,22,0.07120707631111145,0.05712833255529404,-5.0108795166015625,1,[6.71],[0.411],[2.59],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],1,[33],[0.42],[0.547],[-0.00683],[1],[0.128],[0.00511],[0.0052],[-0.000783],[0.00389],4.179858684539795,0.5313870310783386
195649,179,263794997.0,24,0.07159975171089172,0.06268249452114105,-5.845414638519287,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],4.282598972320557,-1.9160484075546265
195397,459,657275607.0,17,0.07472805678844452,0.06539953500032425,2.8468141555786133,0,[],[],[],[],[],[],[],[],[],[],[],1,[7.71],[1.07],[0.235],[0.00512],[-1],[3.81],[-0.000765],[0.00708],[0.00221],[0.00786],18.3622989654541,-0.235505148768425
194120,281,210043531.0,6,0.0735810175538063,0.0572529174387455,2.110673189163208,0,[],[],[],[],[],[],[],[],[],[],[],1,[75.6],[1.93],[-2.67],[0.0996],[1],[0.00284],[-0.00144],[0.003],[-0.00944],[0.00478],67.55863952636719,-0.4303222894668579
196334,123,150350408.0,23,0.0678815096616745,0.06838560849428177,-5.089536666870117,0,[],[],[],[],[],[],[],[],[],[],[],2,"[34.3, 64.9]","[0.732, 0.51]","[0.136, -2.41]","[-0.00432, 0.0168]","[-1, 1]","[0.0212, 0.0231]","[-0.00373, 0.00492]","[0.00381, 0.00289]","[-0.00322, 0.00211]","[0.00233, 0.00208]",11.334145545959473,-2.686703681945801
195165,129,172150470.0,11,0.07688798755407333,0.06215670704841614,5.634182929992676,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.96560287475586,-2.639068365097046
194428,108,116271025.0,7,0.06863809376955032,0.06388306617736816,-6.922226428985596,0,[],[],[],[],[],[],[],[],[],[],[],2,"[23.8, 72.8]","[-1.14, -2.05]","[2.08, -0.765]","[-0.00531, 0.0543]","[-1, 1]","[0, 0.0857]","[-0.00327, 0.0106]","[0.00206, 0.00201]","[-0.00663, 0.0313]","[0.00427, 0.00458]",15.402430534362793,2.291804552078247
194305,18,25811645.0,21,0.07627268135547638,0.0659748762845993,-3.177888870239258,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.443483352661133,1.393605351448059
195378,878,1023229020.0,11,0.06910314410924911,0.06455303728580475,-4.551780700683594,0,[],[],[],[],[],[],[],[],[],[],[],2,"[17.6, 30.4]","[0.645, 2.07]","[-2.06, 2.11]","[0.0034, -0.0242]","[1, 1]","[-999, -999]","[0.000109, 0.00156]","[0.00431, 0.00395]","[0.00598, 0.00118]","[0.00429, 0.00829]",6.5398993492126465,-0.9791876077651978
196364,747,685097997.0,12,0.06974440813064575,0.06418728828430176,5.825319766998291,0,[],[],[],[],[],[],[],[],[],[],[],2,"[11.7, 59.3]","[-0.504, -1.35]","[-2.89, -0.409]","[-0.00205, -0.00921]","[-1, 1]","[-999, 0.64]","[-0.0101, 0.000986]","[0.00997, 0.00366]","[-0.00295, -0.00351]","[0.0039, 0.00466]",32.84754943847656,-0.7609062194824219
194424,685,946065984.0,18,0.07313501834869385,0.06273198872804642,-0.014713083393871784,0,[],[],[],[],[],[],[],[],[],[],[],2,"[23.4, 50.5]","[-1.81, -2.11]","[-2.83, 0.098]","[0.0171, -0.00716]","[1, 1]","[-999, -999]","[0.00744, -0.0057]","[0.00734, 0.106]","[-0.0326, -0.653]","[0.0148, 0.307]",18.152761459350586,-0.3223668038845062
195304,193,263876560.0,22,0.0723673477768898,0.0640375092625618,-3.4743173122406006,0,[],[],[],[],[],[],[],[],[],[],[],1,[21.7],[-0.314],[2.26],[-0.00483],[-1],[-999],[0.00586],[0.0026],[0.00425],[0.00273],24.60831069946289,0.2368566393852234
195915,335,548713638.0,14,0.07683870941400528,0.06320057064294815,-4.5742340087890625,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],16.390125274658203,-0.12285961955785751
196218,389,586440501.0,23,0.07214587181806564,0.06418547034263611,-4.260990142822266,1,[3.99],[2.28],[-2.01],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[6.23, 40.7]","[1.25, 1.21]","[-0.755, -0.727]","[-0.00222, 0.0212]","[1, -1]","[-999, 0.286]","[0.00136, -0.0027]","[0.00644, 0.00366]","[-0.0019, 0.000312]","[0.00643, 0.00381]",13.985127449035645,-2.545534610748291
195304,634,778765149.0,15,0.06954865902662277,0.06322288513183594,-7.006111145019531,0,[],[],[],[],[],[],[],[],[],[],[],3,"[13.1, 9.61, 36.2]","[0.133, 1.26, 0.646]","[2.99, 2.74, 0.0922]","[-0.00445, -0.00358, 0.0146]","[-1, -1, 1]","[0.925, -999, 0.117]","[0.00165, -0.00216, 0.00149]","[0.00379, 0.00409, 0.0146]","[11.8, 0.00122, 11.8]","[0.00586, 0.00532, 0.00774]",11.516611099243164,-0.7848121523857117
194712,716,557286634.0,7,0.06854492425918579,0.06138092651963234,-1.1304298639297485,1,[34.3],[1.01],[-2.26],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[35.5],[2.26],[-0.655],[-0.0442],[1],[0.0471],[0.0397],[0.0207],[-0.00298],[0.0157],11.301905632019043,2.6769115924835205
195530,362,520023133.0,19,0.07317089289426804,0.0656307116150856,-0.1293712705373764,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.370189666748047,1.2032136917114258
194825,94,57652642.0,20,0.07246824353933334,0.06061661243438721,7.790831089019775,0,[],[],[],[],[],[],[],[],[],[],[],1,[20.2],[-1.08],[0.05],[-0.00765],[-1],[0.425],[-0.00771],[0.00795],[0.00259],[0.00608],35.58725357055664,-2.1663780212402344
194619,43,74146794.0,13,0.07288067042827606,0.06133801490068436,-8.87368392944336,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],8.766881942749023,-1.8785498142242432
194076,137,152826723.0,10,0.07318978011608124,0.06166500598192215,0.533298909664154,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.1],[2.02],[1.59],[0.0124],[1],[0.211],[0.00933],[0.0127],[0.000601],[0.01],9.209446907043457,1.1494609117507935
194076,314,332890493.0,8,0.07330916076898575,0.062176235020160675,9.918927192687988,0,[],[],[],[],[],[],[],[],[],[],[],2,"[29.4, 26.4]","[0.116, -2]","[-1.78, 1.28]","[-0.00208, 0.0222]","[-1, 1]","[0.101, 0.00965]","[-0.00332, 0.0162]","[0.00214, 0.00591]","[0.00203, 0.00774]","[0.00336, 0.00518]",17.096158981323242,-0.08657120913267136
196453,498,445924855.0,14,0.07333686202764511,0.06508946418762207,-3.1268606185913086,0,[],[],[],[],[],[],[],[],[],[],[],1,[105],[1.73],[1.46],[0.106],[1],[0.0723],[0.00344],[0.0385],[-0.00296],[0.00947],8.879968643188477,1.8384509086608887
194912,1256,1714627295.0,13,0.07398748397827148,0.0606289803981781,-5.940966606140137,1,[3],[-2.1],[-2.99],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[53.7, 35]","[-1.78, -2.18]","[2.78, -0.306]","[0.0169, 0.0357]","[1, -1]","[0.0812, 0.853]","[-0.00486, 0.381]","[0.00366, 0.007]","[0.00627, 0.302]","[0.00529, 0.00943]",20.944921493530273,0.3804708421230316
196364,402,400648420.0,21,0.06897352635860443,0.065093033015728,-8.565285682678223,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],40.829280853271484,-1.3728958368301392
195398,162,124987724.0,12,0.06902197748422623,0.06198557838797569,-5.846439838409424,2,"[3.23, 6.82]","[-2.44, 2.59]","[-1.15, 0.127]","[0.106, 0.106]","[-1, -1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",1,[12.2],[-0.526],[0.455],[0.00425],[1],[2.15],[-0.000141],[0.00316],[0.000286],[0.00249],31.090961456298828,-2.5772805213928223
196334,255,389277858.0,20,0.06926080584526062,0.06862881779670715,-7.392762660980225,0,[],[],[],[],[],[],[],[],[],[],[],2,"[18.3, 18]","[-0.84, -1.12]","[0.816, 0.305]","[-0.00578, 0.0054]","[1, -1]","[0.248, 0.165]","[0.00436, -0.00222]","[0.00406, 0.00389]","[0.00211, 0.00147]","[0.003, 0.0043]",21.359560012817383,-0.4328770041465759
195378,1020,1149272622.0,6,0.07488677650690079,0.06438082456588745,2.7254574298858643,0,[],[],[],[],[],[],[],[],[],[],[],2,"[28.2, 13.9]","[-0.57, -2.28]","[-0.744, -1.74]","[-0.00604, -0.0102]","[1, -1]","[0.49, 0.289]","[0.00231, -0.000757]","[0.00261, 0.0182]","[0.00429, -0.0124]","[0.00229, 0.0219]",10.908635139465332,-1.800550103187561
196364,569,544315940.0,20,0.07192354649305344,0.06215957924723625,-4.054773807525635,0,[],[],[],[],[],[],[],[],[],[],[],2,"[16.4, 79.9]","[0.0136, -0.566]","[-2.58, 0.452]","[-0.00223, -0.0383]","[1, 1]","[-999, 0.339]","[0.000459, 0.0378]","[0.00315, 0.0024]","[-0.00315, -0.0659]","[0.00366, 0.00212]",20.321300506591797,0.26364171504974365
196027,72,112873825.0,15,0.06461033225059509,0.06452041864395142,-1.606552243232727,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],4.3509602546691895,3.1274189949035645
194711,62,57184843.0,12,0.07257469743490219,0.056698720902204514,1.661655068397522,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.2],[1.23],[1.38],[-0.0044],[1],[-999],[0.00416],[0.00401],[-12.6],[0.00454],14.340364456176758,1.654891848564148
195868,184,302619738.0,19,0.06903205811977386,0.06545422226190567,-2.9179635047912598,0,[],[],[],[],[],[],[],[],[],[],[],2,"[49.1, 31.3]","[1.92, 0.876]","[-0.0383, -2.74]","[0.0442, 0.00673]","[-1, 1]","[-999, -999]","[-0.0175, 0.00302]","[0.00449, 0.00854]","[1.49, -0.0099]","[0.00811, 0.00671]",21.721473693847656,-0.45941105484962463
